# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SCAID	LEXSTATID
6442	Bankan_Tey	ɔ́zí	ɔ ⁵ z i ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 3 7 8	XTBYT	U6SI6	3	3.U.V 3.6.T 3.S.C 3.I.V 3.6.T	3.0 1.0 1.3 3.0 1.0	0	3875	2484
6443	Ben_Tey	ɔ́njí	ɔ ⁵ n dʒ i ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTI6	4	4.U.V 4.6.T 4.N.c 4.T.C 4.I.V 4.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	3876	2484
6444	Bunoge	bɔ́njɛ̀	b ɔ ⁵ n dʒ ɛ ¹	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	1 7 8 4 1 7 8	AXTMBYT	PU6NTE6	5	5.P.C 5.U.V 5.6.T 5.N.c 5.T.C 5.E.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3876	2484
6446	Fulfulde	muynu-de	m u j n u + d e	suck	sucher	SUCK	4 7 6 4 7 9 1 7	AXMBZ_AX	MYJNY_TE	6	6.M.C 6.Y.V 6.J.c 6.N.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5	0	3880	2485
6448	Jamsay	ɔ́ɲɔ́	ɔ ⁵ ɲ ɔ ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 7 8	XTBYT	U6NU6	7	7.U.V 7.6.T 7.N.C 7.U.V 7.6.T	3.0 1.0 1.3 3.0 1.0	0	3876	2484
6449	Mombo	mílɛ́	m i ⁵ l ɛ ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	4 7 8 5 7 8	AXTBYT	MI6LE6	9	9.M.C 9.I.V 9.6.T 9.L.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3882	2486
6450	Najamba	ónjí	o ⁵ n dʒ i ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTI6	10	10.U.V 10.6.T 10.N.c 10.T.C 10.I.V 10.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	3876	2484
6451	Nanga	ɔ́njí	ɔ ⁵ n dʒ i ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTI6	11	11.U.V 11.6.T 11.N.c 11.T.C 11.I.V 11.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	3876	2484
6452	Penange	ɲɛ́:	ɲ ɛː ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	4 7 8	AXT	NE6	12	12.N.C 12.E.V 12.6.T	1.6 3.0 1.0	1	3876	2487
6453	Perge_Tegu	ɔ́njɔ́	ɔ ⁵ n dʒ ɔ ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTU6	13	13.U.V 13.6.T 13.N.c 13.T.C 13.U.V 13.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	3876	2484
6454	Songhai_Senni	dùm	d u ¹ m	suck	sucer	SUCK	1 7 8 4	AXTN	TY6M	15	15.T.C 15.Y.V 15.6.T 15.M.c	1.6 3.0 1.0 0.5	0	3887	2488
6456	Tebul_Ure	óndó	o ⁵ n d o ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTU6	16	16.U.V 16.6.T 16.N.c 16.T.C 16.U.V 16.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	3876	2484
6457	Tiranige_Diga	ónjó	o ⁵ n dʒ o ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTU6	17	17.U.V 17.6.T 17.N.c 17.T.C 17.U.V 17.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	3876	2484
6458	Togo_Kan	ɔ́ɲɔ́	ɔ ⁵ ɲ ɔ ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 7 8	XTBYT	U6NU6	18	18.U.V 18.6.T 18.N.C 18.U.V 18.6.T	3.0 1.0 1.3 3.0 1.0	0	3876	2484
6459	Tommo_So	ɔ́njɔ́	ɔ ⁵ n dʒ ɔ ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTU6	19	19.U.V 19.6.T 19.N.c 19.T.C 19.U.V 19.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	3876	2484
6460	Toro_Tegu	ɔ́ⁿsú	ɔ̃ ⁵ ∼ s u ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 3 7 8	XTMBYT	U69SY6	20	20.U.V 20.6.T 20.9.c 20.S.C 20.Y.V 20.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	3875	2484
6461	Yanda_Dom	úmzó	u ⁵ m z o ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 3 7 8	XTMBYT	Y6MSU6	21	21.Y.V 21.6.T 21.M.c 21.S.C 21.U.V 21.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	3875	2489
6462	Yorno_So	ɔ́ɲɔ́	ɔ ⁵ ɲ ɔ ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 7 8	XTBYT	U6NU6	22	22.U.V 22.6.T 22.N.C 22.U.V 22.6.T	3.0 1.0 1.3 3.0 1.0	0	3876	2484
#
6464	Bambara	tòní	t o ¹ n i ⁵	sun	soleil	SUN	1 7 8 4 7 8	AXTBYT	TU6NI6	1	1.T.C 1.U.V 1.6.T 1.N.C 1.I.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3888	2490
6465	Bangime	nìyɛ̀	n i ¹ j ɛ ¹	sun	soleil	SUN	4 7 8 6 7 8	AXTBYT	NI6JE6	2	2.N.C 2.I.V 2.6.T 2.J.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3889	2491
6466	Bankan_Tey	ùsú	u ¹ s u ⁵	sun	soleil	SUN	7 8 3 7 8	XTBYT	Y6SY6	3	3.Y.V 3.6.T 3.S.C 3.Y.V 3.6.T	3.0 1.0 1.3 3.0 1.0	0	3890	2492
6467	Ben_Tey	ùsú	u ¹ s u ⁵	sun	soleil	SUN	7 8 3 7 8	XTBYT	Y6SY6	4	4.Y.V 4.6.T 4.S.C 4.Y.V 4.6.T	3.0 1.0 1.3 3.0 1.0	0	3890	2492
6468	Bunoge	ɲɛ́ŋɛ̀	ɲ ɛ ⁵ ŋ ɛ ¹	sun	soleil	SUN	4 7 8 4 7 8	AXTBYT	NE6NE6	5	5.N.C 5.E.V 5.6.T 5.N.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3892	2493
6470	Fulfulde	naange	n a a n ɡ e	sun	soleil	SUN	4 7 7 4 1 7	AXYMBZ	NAANKE	6	6.N.C 6.A.V 6.A.V 6.N.c 6.K.C 6.E.V	2.0 1.5 1.3 1.1 1.75 0.8	0	3893	2494
6471	Jamsay	nì nǐ:	n i ¹ _ n iː ¹⁵	sun	soleil	SUN	4 7 8 9 4 7 8	AXT_AXT	NI6_NI2	7	7.N.C 7.I.V 7.6.T 7._._ 7.N.C 7.I.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	3894	2495
6472	Jenaama	kùgù lɛ̄wⁿ	k u ¹ ɡ u ¹ _ l ɛ ³ w̃ ∼	sun	soleil	SUN	1 7 8 1 7 8 9 5 7 8 6 4	AXTBYT_AXTLN	KY6KY6_LE6W9	8	8.K.C 8.Y.V 8.6.T 8.K.C 8.Y.V 8.6.T 8._._ 8.L.C 8.E.V 8.6.T 8.W.c 8.9.c	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.1 0.5	0	3895	2496
6473	Mombo	gé:wⁿè	ɡ eː ⁵ w̃ ∼ e ¹	sun	soleil	SUN	1 7 8 6 4 7 8	AXTMBYT	KE6W9E6	9	9.K.C 9.E.V 9.6.T 9.W.c 9.9.C 9.E.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3896	2497
6474	Najamba	ùjúŋgó	u ¹ dʒ u ⁵ ŋ ɡ o ⁵	sun	soleil	SUN	7 8 1 7 8 4 1 7 8	XTBYTMBYT	Y6TY6NKU6	10	10.Y.V 10.6.T 10.T.C 10.Y.V 10.6.T 10.N.c 10.K.C 10.U.V 10.6.T	3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	0	3888	2498
6475	Nanga	ùsí	u ¹ s i ⁵	sun	soleil	SUN	7 8 3 7 8	XTBYT	Y6SI6	11	11.Y.V 11.6.T 11.S.C 11.I.V 11.6.T	3.0 1.0 1.3 3.0 1.0	0	3890	2492
6476	Penange	gɛ̀:ⁿ	ɡ ɛ̃ː ¹ ∼	sun	soleil	SUN	1 7 8 4	AXTN	KE69	12	12.K.C 12.E.V 12.6.T 12.9.c	1.6 3.0 1.0 0.5	0	3896	2497
6477	Perge_Tegu	nì nǐ:	n i ¹ _ n iː ¹⁵	sun	soleil	SUN	4 7 8 9 4 7 8	AXT_AXT	NI6_NI2	13	13.N.C 13.I.V 13.6.T 13._._ 13.N.C 13.I.V 13.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	3894	2495
6478	Songhai_Kiini	wⁿɔ́ynɛ̀	w̃ ∼ ɔ ⁵ j n ɛ ¹	sun	soleil	SUN	6 4 7 8 6 4 7 8	ACYTMBYT	W9U6JNE6	14	14.W.C 14.9.C 14.U.V 14.6.T 14.J.c 14.N.C 14.E.V 14.6.T	1.6 1.2 3.0 1.0 1.1 1.3 3.0 1.0	0	3901	2499
6479	Songhai_Senni	wòynò	w o ¹ j n o ¹	sun	soleil	SUN	6 7 8 6 4 7 8	AXTMBYT	WU6JNU6	15	15.W.C 15.U.V 15.6.T 15.J.c 15.N.C 15.U.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3901	2499
6480	Tebul_Ure	ùdùgó	u ¹ d u ¹ ɡ o ⁵	sun	soleil	SUN	7 8 1 7 8 1 7 8	XTBYTBYT	Y6TY6KU6	16	16.Y.V 16.6.T 16.T.C 16.Y.V 16.6.T 16.K.C 16.U.V 16.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	3888	2498
6481	Tiranige_Diga	yè cíndò	j e ¹ _ tʃ i ⁵ n d o ¹	sun	soleil	SUN	6 7 8 9 1 7 8 4 1 7 8	AXT_AXTMBYT	JE6_TI6NTU6	17	17.J.C 17.E.V 17.6.T 17._._ 17.T.C 17.I.V 17.6.T 17.N.c 17.T.C 17.U.V 17.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3904	2500
6482	Togo_Kan	nù nùŋú	n u ¹ _ n u ¹ ŋ u ⁵	sun	soleil	SUN	4 7 8 9 4 7 8 4 7 8	AXT_AXTBYT	NY6_NY6NY6	18	18.N.C 18.Y.V 18.6.T 18._._ 18.N.C 18.Y.V 18.6.T 18.N.C 18.Y.V 18.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	3894	2495
6483	Tommo_So	nǎm	n a ¹⁵ m	sun	soleil	SUN	4 7 8 4	AXTN	NA2M	19	19.N.C 19.A.V 19.2.T 19.M.c	1.6 3.0 1.0 0.5	0	3892	2501
6484	Toro_Tegu	nǒŋ	n o ¹⁵ ŋ	sun	soleil	SUN	4 7 8 4	AXTN	NU2N	20	20.N.C 20.U.V 20.2.T 20.N.c	1.6 3.0 1.0 0.5	0	3892	2501
6485	Yanda_Dom	ìzùgè	i ¹ z u ¹ ɡ e ¹	sun	soleil	SUN	7 8 3 7 8 1 7 8	XTBYTBYT	I6SY6KE6	21	21.I.V 21.6.T 21.S.C 21.Y.V 21.6.T 21.K.C 21.E.V 21.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	3890	2492
6486	Yorno_So	nǎm	n a ¹⁵ m	sun	soleil	SUN	4 7 8 4	AXTN	NA2M	22	22.N.C 22.A.V 22.2.T 22.M.c	1.6 3.0 1.0 0.5	0	3892	2501
#
6490	Bangime	mīndà	m i ³ n d a ¹	swallow	avaler	SWALLOW	4 7 8 4 1 7 8	AXTMBYT	MI6NTA6	2	2.M.C 2.I.V 2.6.T 2.N.c 2.T.C 2.A.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3905	2502
6491	Bankan_Tey	mìrⁿé	m i ¹ r̃ ∼ e ⁵	swallow	avaler	SWALLOW	4 7 8 5 4 7 8	AXTMBYT	MI6R9E6	3	3.M.C 3.I.V 3.6.T 3.R.c 3.9.C 3.E.V 3.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3905	2502
6492	Ben_Tey	mìrⁿɛ́	m i ¹ r̃ ∼ ɛ ⁵	swallow	avaler	SWALLOW	4 7 8 5 4 7 8	AXTMBYT	MI6R9E6	4	4.M.C 4.I.V 4.6.T 4.R.c 4.9.C 4.E.V 4.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3905	2502
6493	Bunoge	mílɛ̀	m i ⁵ l ɛ ¹	swallow	avaler	SWALLOW	4 7 8 5 7 8	AXTBYT	MI6LE6	5	5.M.C 5.I.V 5.6.T 5.L.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3905	2502
6494	Fulfulde	moɗu-de	m o ɗ u + d e	swallow	avaler	SWALLOW	4 7 1 7 9 1 7	AXBZ_AX	MUTY_TE	6	6.M.C 6.U.V 6.T.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	0	3909	2503
6495	Jamsay	mìrⁿé	m i ¹ r̃ ∼ e ⁵	swallow	avaler	SWALLOW	4 7 8 5 4 7 8	AXTMBYT	MI6R9E6	7	7.M.C 7.I.V 7.6.T 7.R.c 7.9.C 7.E.V 7.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3905	2502
6496	Mombo	mí:ndɛ̀	m iː ⁵ n d ɛ ¹	swallow	avaler	SWALLOW	4 7 8 4 1 7 8	AXTMBYT	MI6NTE6	9	9.M.C 9.I.V 9.6.T 9.N.c 9.T.C 9.E.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3905	2502
6497	Najamba	mìnɛ́	m i ¹ n ɛ ⁵	swallow	avaler	SWALLOW	4 7 8 4 7 8	AXTBYT	MI6NE6	10	10.M.C 10.I.V 10.6.T 10.N.C 10.E.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3905	2502
6498	Nanga	mìrⁿé	m i ¹ r̃ ∼ e ⁵	swallow	avaler	SWALLOW	4 7 8 5 4 7 8	AXTMBYT	MI6R9E6	11	11.M.C 11.I.V 11.6.T 11.R.c 11.9.C 11.E.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3905	2502
6499	Penange	mílɛ́	m i ⁵ l ɛ ⁵	swallow	avaler	SWALLOW	4 7 8 5 7 8	AXTBYT	MI6LE6	12	12.M.C 12.I.V 12.6.T 12.L.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3905	2502
6500	Perge_Tegu	mìrⁿé	m i ¹ r̃ ∼ e ⁵	swallow	avaler	SWALLOW	4 7 8 5 4 7 8	AXTMBYT	MI6R9E6	13	13.M.C 13.I.V 13.6.T 13.R.c 13.9.C 13.E.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3905	2502
6501	Songhai_Kiini	gô:n	ɡ oː ⁵¹ n	swallow	avaler	SWALLOW	1 7 8 4	AXTN	KU3N	14	14.K.C 14.U.V 14.3.T 14.N.c	1.6 3.0 1.0 0.5	0	3916	2504
6502	Songhai_Senni	gôn	ɡ o ⁵¹ n	swallow	avale	SWALLOW	1 7 8 4	AXTN	KU3N	15	15.K.C 15.U.V 15.3.T 15.N.c	1.6 3.0 1.0 0.5	0	3916	2504
6504	Tebul_Ure	mìnɛ́	m i ¹ n ɛ ⁵	swallow	avaler	SWALLOW	4 7 8 4 7 8	AXTBYT	MI6NE6	16	16.M.C 16.I.V 16.6.T 16.N.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3905	2502
6505	Tiranige_Diga	mínó	m i ⁵ n o ⁵	swallow	avaler	SWALLOW	4 7 8 4 7 8	AXTBYT	MI6NU6	17	17.M.C 17.I.V 17.6.T 17.N.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3905	2502
6506	Togo_Kan	mìrⁿí	m i ¹ r̃ ∼ i ⁵	swallow	avaler	SWALLOW	4 7 8 5 4 7 8	AXTMBYT	MI6R9I6	18	18.M.C 18.I.V 18.6.T 18.R.c 18.9.C 18.I.V 18.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3905	2502
6507	Tommo_So	mìnɛ́	m i ¹ n ɛ ⁵	swallow	avaler	SWALLOW	4 7 8 4 7 8	AXTBYT	MI6NE6	19	19.M.C 19.I.V 19.6.T 19.N.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3905	2502
6508	Toro_Tegu	mìrú	m i ¹ r u ⁵	swallow	avaler	SWALLOW	4 7 8 5 7 8	AXTBYT	MI6RY6	20	20.M.C 20.I.V 20.6.T 20.R.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3905	2502
6509	Yanda_Dom	mìrⁿɛ́	m i ¹ r̃ ∼ ɛ ⁵	swallow	avaler	SWALLOW	4 7 8 5 4 7 8	AXTMBYT	MI6R9E6	21	21.M.C 21.I.V 21.6.T 21.R.c 21.9.C 21.E.V 21.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3905	2502
6510	Yorno_So	mɛ̀rⁿɛ́	m ɛ ¹ r̃ ∼ ɛ ⁵	swallow	avaler	SWALLOW	4 7 8 5 4 7 8	AXTMBYT	ME6R9E6	22	22.M.C 22.E.V 22.6.T 22.R.c 22.9.C 22.E.V 22.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	1	3905	2502
#
6511	Bangime	ɡìyɛ̀-ndɛ̀	ɡ i ¹ j ɛ ¹ + n d ɛ ¹	sweep	balayer	SWEEP	1 7 8 6 7 8 9 4 1 7 8	AXTBYT_ACYT	KI6JE6_NTE6	2	2.K.C 2.I.V 2.6.T 2.J.C 2.E.V 2.6.T 2._._ 2.N.C 2.T.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	3917	2505
6512	Bankan_Tey	ɛ̀sí	ɛ ¹ s i ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	7 8 3 7 8	XTBYT	E6SI6	3	3.E.V 3.6.T 3.S.C 3.I.V 3.6.T	3.0 1.0 1.3 3.0 1.0	0	3918	2506
6513	Ben_Tey	sɛ́mbí	s ɛ ⁵ m b i ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 1 7 8	AXTMBYT	SE6MPI6	4	4.S.C 4.E.V 4.6.T 4.M.c 4.P.C 4.I.V 4.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3919	2507
6514	Bunoge	ɲɛ́nnɛ̀	ɲ ɛ ⁵ n n ɛ ¹	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	4 7 8 4 4 7 8	AXTMBYT	NE6NNE6	5	5.N.C 5.E.V 5.6.T 5.N.c 5.N.C 5.E.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3920	2508
6516	Fulfulde	wuuwu-de	w u u w u + d e	sweep	balayer	SWEEP	6 7 7 6 7 9 1 7	AXYBZ_AX	WYYWY_TE	6	6.W.C 6.Y.V 6.Y.V 6.W.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.3 1.75 0.8 0.0 2.0 1.5	0	3921	2509
6518	Jamsay	sɛ́mɛ́	s ɛ ⁵ m ɛ ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 7 8	AXTBYT	SE6ME6	7	7.S.C 7.E.V 7.6.T 7.M.C 7.E.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3919	2507
6519	Jenaama	kwɛ̄ⁿ	k w ɛ ³ ∼	sweep	balayer	SWEEP	1 6 7 8 4	ACXTN	KWE69	8	8.K.C 8.W.C 8.E.V 8.6.T 8.9.c	1.6 1.2 3.0 1.0 0.5	0	3923	2510
6520	Mombo	gɛ́nyɛ̂:	ɡ ɛ ⁵ n j ɛː ⁵¹	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	1 7 8 4 6 7 8	AXTBCYT	KE6NJE3	9	9.K.C 9.E.V 9.6.T 9.N.C 9.J.C 9.E.V 9.3.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	0	3924	2511
6521	Najamba	ǹjúl	n ¹ dʒ u ⁵ l	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	4 8 1 7 8 5	ATBYTN	N6TY6L	10	10.N.C 10.6.T 10.T.C 10.Y.V 10.6.T 10.L.c	1.6 1.0 1.3 3.0 1.0 0.5	0	3925	2512
6522	Nanga	sɛ́mbí	s ɛ ⁵ m b i ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 1 7 8	AXTMBYT	SE6MPI6	11	11.S.C 11.E.V 11.6.T 11.M.c 11.P.C 11.I.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3919	2507
6523	Penange	gɛ́:n-yɛ̀	ɡ ɛː ⁵ n + j ɛ ¹	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	1 7 8 4 9 6 7 8	AXTN_AXT	KE6N_JE6	12	12.K.C 12.E.V 12.6.T 12.N.c 12._._ 12.J.C 12.E.V 12.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	3923	2513
6524	Perge_Tegu	sɛ́mbɛ́	s ɛ ⁵ m b ɛ ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 1 7 8	AXTMBYT	SE6MPE6	13	13.S.C 13.E.V 13.6.T 13.M.c 13.P.C 13.E.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3919	2507
6525	Songhai_Senni	fì:sà	f iː ¹ s a ¹	sweep	balayer	SWEEP	3 7 8 3 7 8	AXTBYT	BI6SA6	15	15.B.C 15.I.V 15.6.T 15.S.C 15.A.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3918	2506
6526	Songhai_Kiini	fí:sí	f iː ⁵ s i ⁵	sweep	balayer	SWEEP	3 7 8 3 7 8	AXTBYT	BI6SI6	14	14.B.C 14.I.V 14.6.T 14.S.C 14.I.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3918	2506
6528	Tebul_Ure	sɛ́mbí	s ɛ ⁵ m b i ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 1 7 8	AXTMBYT	SE6MPI6	16	16.S.C 16.E.V 16.6.T 16.M.c 16.P.C 16.I.V 16.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3919	2507
6529	Tiranige_Diga	íjíló	i ⁵ dʒ i ⁵ l o ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	7 8 1 7 8 5 7 8	XTBYTBYT	I6TI6LU6	17	17.I.V 17.6.T 17.T.C 17.I.V 17.6.T 17.L.C 17.U.V 17.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	3932	2514
6530	Togo_Kan	sɛ́mɛ́	s ɛ ⁵ m ɛ ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 7 8	AXTBYT	SE6ME6	18	18.S.C 18.E.V 18.6.T 18.M.C 18.E.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3919	2507
6531	Tommo_So	sɛ́mbɛ́	s ɛ ⁵ m b ɛ ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 1 7 8	AXTMBYT	SE6MPE6	19	19.S.C 19.E.V 19.6.T 19.M.c 19.P.C 19.E.V 19.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3919	2507
6532	Toro_Tegu	zàtú	z a ¹ t u ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 1 7 8	AXTBYT	SA6TY6	20	20.S.C 20.A.V 20.6.T 20.T.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3932	2507
6533	Yanda_Dom	sɛ́mbɛ́	s ɛ ⁵ m b ɛ ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 1 7 8	AXTMBYT	SE6MPE6	21	21.S.C 21.E.V 21.6.T 21.M.c 21.P.C 21.E.V 21.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3919	2507
6534	Yorno_So	sɛ́mɛ́	s ɛ ⁵ m ɛ ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 7 8	AXTBYT	SE6ME6	22	22.S.C 22.E.V 22.6.T 22.M.C 22.E.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	3919	2507
#
6537	Bangime	dèy	d e ¹ j	delicious, sweet	délicieux, doux	SWEET	1 7 8 6	AXTN	TE6J	2	2.T.C 2.E.V 2.6.T 2.J.c	1.6 3.0 1.0 0.5	0	3933	2515
6538	Bankan_Tey	ɛ́rù-m	ɛ ⁵ r u ¹ m	sweet, sugary (taste)	(goût) doux, sucré	SWEET	7 8 5 7 8 4	XTBYTN	E6RY6M	3	3.E.V 3.6.T 3.R.C 3.Y.V 3.6.T 3.M.c	3.0 1.0 1.3 3.0 1.0 0.5	0	3934	2516
6539	Ben_Tey	ɛ́rì-m	ɛ ⁵ r i ¹ + m	sweet, sugary (taste)	(goût) doux, sucré	SWEET	7 8 5 7 8 9 4	XTBYT_A	E6RI6_M	4	4.E.V 4.6.T 4.R.C 4.I.V 4.6.T 4._._ 4.M.C	3.0 1.0 1.3 3.0 1.0 0.0 1.6	0	3934	2516
6540	Bunoge	dènjì	d e ¹ n dʒ i ¹	sweet, sugary (taste)	(goût) doux, sucré	SWEET	1 7 8 4 1 7 8	AXTMBYT	TE6NTI6	5	5.T.C 5.E.V 5.6.T 5.N.c 5.T.C 5.I.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	3936	2517
6542	Fulfulde	welu-de	w e l u + d e	taste	goûter	SWEET	6 7 5 7 9 1 7	AXBZ_AX	WELY_TE	6	6.W.C 6.E.V 6.L.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	0	3937	2518
6543	Jamsay	érù	e ⁵ r u ¹	taste	goûter	SWEET	7 8 5 7 8	XTBYT	E6RY6	7	7.E.V 7.6.T 7.R.C 7.Y.V 7.6.T	3.0 1.0 1.3 3.0 1.0	0	3934	2516
