# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SCAID	LEXSTATID
6476	Penange	gɛ̀:ⁿ	ɡ ɛ̃ː ¹ ∼	sun	soleil	SUN	1 7 8 4	AXTN	KE69	12	12.K.C 12.E.V 12.6.T 12.9.c	1.6 3.0 1.0 0.5	0	2741	1737
6477	Perge_Tegu	nì nǐ:	n i ¹ _ n iː ¹⁵	sun	soleil	SUN	4 7 8 9 4 7 8	AXT_AXT	NI6_NI2	13	13.N.C 13.I.V 13.6.T 13._._ 13.N.C 13.I.V 13.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2739	1735
6478	Songhai_Kiini	wⁿɔ́ynɛ̀	w̃ ∼ ɔ ⁵ j n ɛ ¹	sun	soleil	SUN	6 4 7 8 6 4 7 8	ACYTMBYT	W9U6JNE6	14	14.W.C 14.9.C 14.U.V 14.6.T 14.J.c 14.N.C 14.E.V 14.6.T	1.6 1.2 3.0 1.0 1.1 1.3 3.0 1.0	0	2746	1739
6479	Songhai_Senni	wòynò	w o ¹ j n o ¹	sun	soleil	SUN	6 7 8 6 4 7 8	AXTMBYT	WU6JNU6	15	15.W.C 15.U.V 15.6.T 15.J.c 15.N.C 15.U.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2746	1739
6480	Tebul_Ure	ùdùgó	u ¹ d u ¹ ɡ o ⁵	sun	soleil	SUN	7 8 1 7 8 1 7 8	XTBYTBYT	Y6TY6KU6	16	16.Y.V 16.6.T 16.T.C 16.Y.V 16.6.T 16.K.C 16.U.V 16.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	2733	1738
6481	Tiranige_Diga	yè cíndò	j e ¹ _ tʃ i ⁵ n d o ¹	sun	soleil	SUN	6 7 8 9 1 7 8 4 1 7 8	AXT_AXTMBYT	JE6_TI6NTU6	17	17.J.C 17.E.V 17.6.T 17._._ 17.T.C 17.I.V 17.6.T 17.N.c 17.T.C 17.U.V 17.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2749	1740
6482	Togo_Kan	nù nùŋú	n u ¹ _ n u ¹ ŋ u ⁵	sun	soleil	SUN	4 7 8 9 4 7 8 4 7 8	AXT_AXTBYT	NY6_NY6NY6	18	18.N.C 18.Y.V 18.6.T 18._._ 18.N.C 18.Y.V 18.6.T 18.N.C 18.Y.V 18.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2739	1735
6483	Tommo_So	nǎm	n a ¹⁵ m	sun	soleil	SUN	4 7 8 4	AXTN	NA2M	19	19.N.C 19.A.V 19.2.T 19.M.c	1.6 3.0 1.0 0.5	0	2737	1741
6484	Toro_Tegu	nǒŋ	n o ¹⁵ ŋ	sun	soleil	SUN	4 7 8 4	AXTN	NU2N	20	20.N.C 20.U.V 20.2.T 20.N.c	1.6 3.0 1.0 0.5	0	2737	1741
6485	Yanda_Dom	ìzùgè	i ¹ z u ¹ ɡ e ¹	sun	soleil	SUN	7 8 3 7 8 1 7 8	XTBYTBYT	I6SY6KE6	21	21.I.V 21.6.T 21.S.C 21.Y.V 21.6.T 21.K.C 21.E.V 21.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	2735	1732
6486	Yorno_So	nǎm	n a ¹⁵ m	sun	soleil	SUN	4 7 8 4	AXTN	NA2M	22	22.N.C 22.A.V 22.2.T 22.M.c	1.6 3.0 1.0 0.5	0	2737	1741
#
6511	Bangime	ɡìyɛ̀-ndɛ̀	ɡ i ¹ j ɛ ¹ + n d ɛ ¹	sweep	balayer	SWEEP	1 7 8 6 7 8 9 4 1 7 8	AXTBYT_ACYT	KI6JE6_NTE6	2	2.K.C 2.I.V 2.6.T 2.J.C 2.E.V 2.6.T 2._._ 2.N.C 2.T.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	2750	1742
6512	Bankan_Tey	ɛ̀sí	ɛ ¹ s i ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	7 8 3 7 8	XTBYT	E6SI6	3	3.E.V 3.6.T 3.S.C 3.I.V 3.6.T	3.0 1.0 1.3 3.0 1.0	0	2751	1743
6513	Ben_Tey	sɛ́mbí	s ɛ ⁵ m b i ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 1 7 8	AXTMBYT	SE6MPI6	4	4.S.C 4.E.V 4.6.T 4.M.c 4.P.C 4.I.V 4.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2752	1744
6514	Bunoge	ɲɛ́nnɛ̀	ɲ ɛ ⁵ n n ɛ ¹	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	4 7 8 4 4 7 8	AXTMBYT	NE6NNE6	5	5.N.C 5.E.V 5.6.T 5.N.c 5.N.C 5.E.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2753	1745
6516	Fulfulde	wuuwu-de	w u u w u + d e	sweep	balayer	SWEEP	6 7 7 6 7 9 1 7	AXYBZ_AX	WYYWY_TE	6	6.W.C 6.Y.V 6.Y.V 6.W.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.3 1.75 0.8 0.0 2.0 1.5	0	2754	1746
6518	Jamsay	sɛ́mɛ́	s ɛ ⁵ m ɛ ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 7 8	AXTBYT	SE6ME6	7	7.S.C 7.E.V 7.6.T 7.M.C 7.E.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2752	1744
6519	Jenaama	kwɛ̄ⁿ	k w ɛ ³ ∼	sweep	balayer	SWEEP	1 6 7 8 4	ACXTN	KWE69	8	8.K.C 8.W.C 8.E.V 8.6.T 8.9.c	1.6 1.2 3.0 1.0 0.5	0	2756	1747
6520	Mombo	gɛ́nyɛ̂:	ɡ ɛ ⁵ n j ɛː ⁵¹	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	1 7 8 4 6 7 8	AXTBCYT	KE6NJE3	9	9.K.C 9.E.V 9.6.T 9.N.C 9.J.C 9.E.V 9.3.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	0	2757	1748
6521	Najamba	ǹjúl	n ¹ dʒ u ⁵ l	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	4 8 1 7 8 5	ATBYTN	N6TY6L	10	10.N.C 10.6.T 10.T.C 10.Y.V 10.6.T 10.L.c	1.6 1.0 1.3 3.0 1.0 0.5	0	2758	1749
6522	Nanga	sɛ́mbí	s ɛ ⁵ m b i ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 1 7 8	AXTMBYT	SE6MPI6	11	11.S.C 11.E.V 11.6.T 11.M.c 11.P.C 11.I.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2752	1744
6523	Penange	gɛ́:n-yɛ̀	ɡ ɛː ⁵ n + j ɛ ¹	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	1 7 8 4 9 6 7 8	AXTN_AXT	KE6N_JE6	12	12.K.C 12.E.V 12.6.T 12.N.c 12._._ 12.J.C 12.E.V 12.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	2756	1750
6524	Perge_Tegu	sɛ́mbɛ́	s ɛ ⁵ m b ɛ ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 1 7 8	AXTMBYT	SE6MPE6	13	13.S.C 13.E.V 13.6.T 13.M.c 13.P.C 13.E.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2752	1744
6525	Songhai_Senni	fì:sà	f iː ¹ s a ¹	sweep	balayer	SWEEP	3 7 8 3 7 8	AXTBYT	BI6SA6	15	15.B.C 15.I.V 15.6.T 15.S.C 15.A.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2751	1743
6526	Songhai_Kiini	fí:sí	f iː ⁵ s i ⁵	sweep	balayer	SWEEP	3 7 8 3 7 8	AXTBYT	BI6SI6	14	14.B.C 14.I.V 14.6.T 14.S.C 14.I.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2751	1743
6528	Tebul_Ure	sɛ́mbí	s ɛ ⁵ m b i ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 1 7 8	AXTMBYT	SE6MPI6	16	16.S.C 16.E.V 16.6.T 16.M.c 16.P.C 16.I.V 16.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2752	1744
6529	Tiranige_Diga	íjíló	i ⁵ dʒ i ⁵ l o ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	7 8 1 7 8 5 7 8	XTBYTBYT	I6TI6LU6	17	17.I.V 17.6.T 17.T.C 17.I.V 17.6.T 17.L.C 17.U.V 17.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	2765	1751
6530	Togo_Kan	sɛ́mɛ́	s ɛ ⁵ m ɛ ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 7 8	AXTBYT	SE6ME6	18	18.S.C 18.E.V 18.6.T 18.M.C 18.E.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2752	1744
6531	Tommo_So	sɛ́mbɛ́	s ɛ ⁵ m b ɛ ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 1 7 8	AXTMBYT	SE6MPE6	19	19.S.C 19.E.V 19.6.T 19.M.c 19.P.C 19.E.V 19.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2752	1744
6532	Toro_Tegu	zàtú	z a ¹ t u ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 1 7 8	AXTBYT	SA6TY6	20	20.S.C 20.A.V 20.6.T 20.T.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2765	1752
6533	Yanda_Dom	sɛ́mbɛ́	s ɛ ⁵ m b ɛ ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 1 7 8	AXTMBYT	SE6MPE6	21	21.S.C 21.E.V 21.6.T 21.M.c 21.P.C 21.E.V 21.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2752	1744
6534	Yorno_So	sɛ́mɛ́	s ɛ ⁵ m ɛ ⁵	sweep (ground, courtyard)	balayer (sol, cour)	SWEEP	3 7 8 4 7 8	AXTBYT	SE6ME6	22	22.S.C 22.E.V 22.6.T 22.M.C 22.E.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2752	1744
#
6579	Bambara	kú bɔ́lɔ́	k u ⁵ _ b ɔ ⁵ l ɔ ⁵	tail	queue	TAIL	1 7 8 9 1 7 8 5 7 8	AXT_AXTBYT	KY6_PU6LU6	1	1.K.C 1.Y.V 1.6.T 1._._ 1.P.C 1.U.V 1.6.T 1.L.C 1.U.V 1.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2766	1753
6580	Bangime	tììⁿ	t ĩː ¹ ∼	tail	queue	TAIL	1 7 8 4	AXTN	TI69	2	2.T.C 2.I.V 2.6.T 2.9.c	1.6 3.0 1.0 0.5	0	2767	1754
6581	Bankan_Tey	dúrà	d u ⁵ r a ¹	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TY6RA6	3	3.T.C 3.Y.V 3.6.T 3.R.C 3.A.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6582	Ben_Tey	dúrɔ̀	d u ⁵ r ɔ ¹	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TY6RU6	4	4.T.C 4.Y.V 4.6.T 4.R.C 4.U.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6583	Bunoge	dílɔ̀	d i ⁵ l ɔ ¹	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TI6LU6	5	5.T.C 5.I.V 5.6.T 5.L.C 5.U.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6584	Fulfulde	laaci	l a a tʃ i	tail	queue	TAIL	5 7 7 1 7	AXYBZ	LAATI	6	6.L.C 6.A.V 6.A.V 6.T.C 6.I.V	2.0 1.5 1.3 1.75 0.8	0	2771	1756
6586	Jamsay	dùrɔ́	d u ¹ r ɔ ⁵	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TY6RU6	7	7.T.C 7.Y.V 7.6.T 7.R.C 7.U.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6587	Jenaama	píyɛ̄	p i ⁵ j ɛ ³	tail	queue	TAIL	1 7 8 6 7 8	AXTBYT	PI6JE6	8	8.P.C 8.I.V 8.6.T 8.J.C 8.E.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2773	1757
6588	Mombo	dúlɔ́	d u ⁵ l ɔ ⁵	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TY6LU6	9	9.T.C 9.Y.V 9.6.T 9.L.C 9.U.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6589	Najamba	dúlɔ̀:	d u ⁵ l ɔː ¹	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TY6LU6	10	10.T.C 10.Y.V 10.6.T 10.L.C 10.U.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6590	Nanga	dúrâ	d u ⁵ r a ⁵¹	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TY6RA3	11	11.T.C 11.Y.V 11.6.T 11.R.C 11.A.V 11.3.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6591	Penange	mòòmíó dùlɔ̀	m oː ¹ m i ⁵ o ⁵ _ d u ¹ l ɔ ¹	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	4 7 8 4 7 8 7 8 9 1 7 8 5 7 8	AXTBYTYT_AXTBYT	MU6MI6U6_TY6LU6	12	12.M.C 12.U.V 12.6.T 12.M.C 12.I.V 12.6.T 12.U.V 12.6.T 12._._ 12.T.C 12.Y.V 12.6.T 12.L.C 12.U.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2777	1758
6592	Perge_Tegu	dúrɔ́	d u ⁵ r ɔ ⁵	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TY6RU6	13	13.T.C 13.Y.V 13.6.T 13.R.C 13.U.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6593	Songhai_Senni	àn zùf-ò	a ¹ n _ z u ¹ f + o ¹	tail (of any animal)	queue (de tout animal)	TAIL	7 8 4 9 3 7 8 3 9 7 8	XTN_AXTN_XT	A6N_SY6B_U6	15	15.A.V 15.6.T 15.N.c 15._._ 15.S.C 15.Y.V 15.6.T 15.B.c 15._._ 15.U.V 15.6.T	3.0 1.0 0.5 0.0 1.6 3.0 1.0 0.5 0.0 3.0 1.0	0	2780	1760
6594	Songhai_Kiini	háfɛ̀	h a ⁵ f ɛ ¹	tail; (less often) penis	queue; (mois fréquemment) sexe	TAIL	3 7 8 3 7 8	AXTBYT	HA6BE6	14	14.H.C 14.A.V 14.6.T 14.B.C 14.E.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2779	1759
6596	Tebul_Ure	dúlá:	d u ⁵ l aː ⁵	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TY6LA6	16	16.T.C 16.Y.V 16.6.T 16.L.C 16.A.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6597	Tiranige_Diga	dìlɔ̀	d i ¹ l ɔ ¹	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TI6LU6	17	17.T.C 17.I.V 17.6.T 17.L.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6598	Togo_Kan	dúrɔ́	d u ⁵ r ɔ ⁵	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TY6RU6	18	18.T.C 18.Y.V 18.6.T 18.R.C 18.U.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6599	Tommo_So	dúlɔ́	d u ⁵ l ɔ ⁵	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TY6LU6	19	19.T.C 19.Y.V 19.6.T 19.L.C 19.U.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6600	Toro_Tegu	báná	b a ⁵ n a ⁵	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 4 7 8	AXTBYT	PA6NA6	20	20.P.C 20.A.V 20.6.T 20.N.C 20.A.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2773	1761
6601	Yanda_Dom	dùlɔ́	d u ¹ l ɔ ⁵	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TY6LU6	21	21.T.C 21.Y.V 21.6.T 21.L.C 21.U.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
6602	Yorno_So	dúlɔ̀	d u ⁵ l ɔ ¹	tail (of dog, sheep, etc.)	queue (de chien, de mouton, etc.)	TAIL	1 7 8 5 7 8	AXTBYT	TY6LU6	22	22.T.C 22.Y.V 22.6.T 22.L.C 22.U.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2770	1755
#
6606	Bambara	fɔ́	f ɔ ⁵	tail (of any animal)	dire, parler	TALK	3 7 8	AXT	BU6	1	1.B.C 1.U.V 1.6.T	1.6 3.0 1.0	0	2781	1762
6607	Bangime	dìɡà	d i ¹ ɡ a ¹	talk, words	parole	TALK	1 7 8 1 7 8	AXTBYT	TI6KA6	2	2.T.C 2.I.V 2.6.T 2.K.C 2.A.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2782	1763
6608	Bankan_Tey	tě-ỳ té:	t e ¹⁵ + j ¹ _ t eː ⁵	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	1 7 8 9 6 8 9 1 7 8	AXT_AT_AXT	TE2_J6_TE6	3	3.T.C 3.E.V 3.2.T 3._._ 3.J.C 3.6.T 3._._ 3.T.C 3.E.V 3.6.T	1.6 3.0 1.0 0.0 1.6 1.0 0.0 1.6 3.0 1.0	0	2783	1764
6609	Ben_Tey	těỳ tégé	t e ¹⁵ j ¹ _ t e ⁵ ɡ e ⁵	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	1 7 8 6 8 9 1 7 8 1 7 8	AXTLT_AXTBYT	TE2J6_TE6KE6	4	4.T.C 4.E.V 4.2.T 4.J.c 4.6.T 4._._ 4.T.C 4.E.V 4.6.T 4.K.C 4.E.V 4.6.T	1.6 3.0 1.0 1.1 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2782	1763
6611	Fulfulde	haalu-de	h a a l u + d e	talk	parler	TALK	3 7 7 5 7 9 1 7	AXYBZ_AX	HAALY_TE	6	6.H.C 6.A.V 6.A.V 6.L.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.3 1.75 0.8 0.0 2.0 1.5	0	2785	1765
6612	Jamsay	tègú	t e ¹ ɡ u ⁵	talk (noun), speech, words	langage, parole, mots	TALK	1 7 8 1 7 8	AXTBYT	TE6KY6	7	7.T.C 7.E.V 7.6.T 7.K.C 7.Y.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2782	1763
6613	Mombo	gúnɛ́	ɡ u ⁵ n ɛ ⁵	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	1 7 8 4 7 8	AXTBYT	KY6NE6	9	9.K.C 9.Y.V 9.6.T 9.N.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2787	1766
6614	Najamba	dǎm	d a ¹⁵ m	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	1 7 8 4	AXTN	TA2M	10	10.T.C 10.A.V 10.2.T 10.M.c	1.6 3.0 1.0 0.5	0	2788	1767
6615	Nanga	tíŋâ tíŋí	t i ⁵ ŋ a ⁵¹ _ t i ⁵ ŋ i ⁵	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	1 7 8 4 7 8 9 1 7 8 4 7 8	AXTBYT_AXTBYT	TI6NA3_TI6NI6	11	11.T.C 11.I.V 11.6.T 11.N.C 11.A.V 11.3.T 11._._ 11.T.C 11.I.V 11.6.T 11.N.C 11.I.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2789	1768
6616	Penange	áttê: gólgè	a ⁵ t t eː ⁵¹ _ ɡ o ⁵ l ɡ e ¹	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	7 8 1 1 7 8 9 1 7 8 5 1 7 8	XTMBYT_AXTMBYT	A6TTE3_KU6LKE6	12	12.A.V 12.6.T 12.T.c 12.T.C 12.E.V 12.3.T 12._._ 12.K.C 12.U.V 12.6.T 12.L.c 12.K.C 12.E.V 12.6.T	3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2790	1769
6617	Perge_Tegu	tègú tégé	t e ¹ ɡ u ⁵ _ t e ⁵ ɡ e ⁵	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	1 7 8 1 7 8 9 1 7 8 1 7 8	AXTBYT_AXTBYT	TE6KY6_TE6KE6	13	13.T.C 13.E.V 13.6.T 13.K.C 13.Y.V 13.6.T 13._._ 13.T.C 13.E.V 13.6.T 13.K.C 13.E.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2782	1763
6618	Songhai_Kiini	sɛ̀lɛ̀ŋ	s ɛ ¹ l ɛ ¹ ŋ	speak	parler	TALK	3 7 8 5 7 8 4	AXTBYTN	SE6LE6N	14	14.S.C 14.E.V 14.6.T 14.L.C 14.E.V 14.6.T 14.N.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	0	2792	1770
6619	Songhai_Senni	fó ká:réy	f o ⁵ _ k aː ⁵ r e ⁵ j	talk	parler	TALK	3 7 8 9 1 7 8 5 7 8 6	AXT_AXTBYTN	BU6_KA6RE6J	15	15.B.C 15.U.V 15.6.T 15._._ 15.K.C 15.A.V 15.6.T 15.R.C 15.E.V 15.6.T 15.J.c	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0 0.5	0	2793	1771
6621	Tebul_Ure	órú gó-ɔ́r	o ⁵ r u ⁵ _ ɡ o ⁵ + ɔ ⁵ r	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	7 8 5 7 8 9 1 7 8 9 7 8 5	XTBYT_AXT_XTN	U6RY6_KU6_U6R	16	16.U.V 16.6.T 16.R.C 16.Y.V 16.6.T 16._._ 16.K.C 16.U.V 16.6.T 16._._ 16.U.V 16.6.T 16.R.c	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 0.0 3.0 1.0 0.5	0	2794	1772
6622	Tiranige_Diga	dámú	d a ⁵ m u ⁵	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	1 7 8 4 7 8	AXTBYT	TA6MY6	17	17.T.C 17.A.V 17.6.T 17.M.C 17.Y.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2788	1767
6623	Togo_Kan	tìŋɛ́ tíŋɛ́	t i ¹ ŋ ɛ ⁵ _ t i ⁵ ŋ ɛ ⁵	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	1 7 8 4 7 8 9 1 7 8 4 7 8	AXTBYT_AXTBYT	TI6NE6_TI6NE6	18	18.T.C 18.I.V 18.6.T 18.N.C 18.E.V 18.6.T 18._._ 18.T.C 18.I.V 18.6.T 18.N.C 18.E.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2789	1768
6624	Tommo_So	sɔ̀ɔ́ sɔ́ɔ́	s ɔː ¹⁵ _ s ɔː ⁵	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	3 7 8 9 3 7 8	AXT_AXT	SU2_SU6	19	19.S.C 19.U.V 19.2.T 19._._ 19.S.C 19.U.V 19.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2797	1773
6625	Toro_Tegu	tègú tégú	t e ¹ ɡ u ⁵ _ t e ⁵ ɡ u ⁵	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	1 7 8 1 7 8 9 1 7 8 1 7 8	AXTBYT_AXTBYT	TE6KY6_TE6KY6	20	20.T.C 20.E.V 20.6.T 20.K.C 20.Y.V 20.6.T 20._._ 20.T.C 20.E.V 20.6.T 20.K.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2782	1763
6626	Yanda_Dom	dòm dǎm	d o ¹ m _ d a ¹⁵ m	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	1 7 8 4 9 1 7 8 4	AXTN_AXTN	TU6M_TA2M	21	21.T.C 21.U.V 21.6.T 21.M.c 21._._ 21.T.C 21.A.V 21.2.T 21.M.c	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0 0.5	0	2799	1763
6627	Yorno_So	sɔ̌: sɔ́:	s ɔː ¹⁵ _ s ɔː	speak, talk, do some talking (verb plus noun)	parler (verbe plus substantif)	TALK	3 7 8 9 3 7	AXT_AX	SU2_SU	22	22.S.C 22.U.V 22.2.T 22._._ 22.S.C 22.U.V	1.6 3.0 1.0 0.0 1.6 3.0	0	2797	1773
#
6628	Bangime	kùrɛ̀	k u ¹ r ɛ ¹	ten	dix	TEN	1 7 8 5 7 8	AXTBYT	KY6RE6	2	2.K.C 2.Y.V 2.6.T 2.R.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2800	1774
6629	Bankan_Tey	pɛ́:rú	p ɛː ⁵ r u ⁵	ten	dix	TEN	1 7 8 5 7 8	AXTBYT	PE6RY6	3	3.P.C 3.E.V 3.6.T 3.R.C 3.Y.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2801	1775
6630	Ben_Tey	pɛ́rú	p ɛ ⁵ r u ⁵	ten	dix	TEN	1 7 8 5 7 8	AXTBYT	PE6RY6	4	4.P.C 4.E.V 4.6.T 4.R.C 4.Y.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2801	1775
