# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SCAID	LEXSTATID
5391	Togo_Kan	bɔ̀rɔ̀ dí:	b ɔ ¹ r ɔ ¹ _ d iː ⁵	root	racine	ROOT	1 7 8 5 7 8 9 1 7 8	AXTBYT_AXT	PU6RU6_TI6	18	18.P.C 18.U.V 18.6.T 18.R.C 18.U.V 18.6.T 18._._ 18.T.C 18.I.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2233	1447
5392	Tommo_So	wélú	w e ⁵ l u ⁵	root	racine	ROOT	6 7 8 5 7 8	AXTBYT	WE6LY6	19	19.W.C 19.E.V 19.6.T 19.L.C 19.Y.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2229	1446
5393	Toro_Tegu	wóró	w o ⁵ r o ⁵	root	racine	ROOT	6 7 8 5 7 8	AXTBYT	WU6RU6	20	20.W.C 20.U.V 20.6.T 20.R.C 20.U.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2229	1446
5394	Yanda_Dom	dìlú	d i ¹ l u ⁵	root	racine	ROOT	1 7 8 5 7 8	AXTBYT	TI6LY6	21	21.T.C 21.I.V 21.6.T 21.L.C 21.Y.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2227	1449
5395	Yorno_So	wél	w e ⁵ l	root	racine	ROOT	6 7 8 5	AXTN	WE6L	22	22.W.C 22.E.V 22.6.T 22.L.c	1.6 3.0 1.0 0.5	0	2229	1446
#
5400	Bambara	tòlí	t o ¹ l i ⁵	rotten	pourri, fétide	ROTTEN	1 7 8 5 7 8	AXTBYT	TU6LI6	1	1.T.C 1.U.V 1.6.T 1.L.C 1.I.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2244	1465
5401	Bangime	mɔ́ɡɔ́	m ɔ ⁵ ɡ ɔ ⁵	rotten	pourri	ROTTEN	4 7 8 1 7 8	AXTBYT	MU6KU6	2	2.M.C 2.U.V 2.6.T 2.K.C 2.U.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2245	1464
5402	Bankan_Tey	gɔ̀mú	ɡ ɔ ¹ m u ⁵	rotten (adjective)	pourri (adjectif)	ROTTEN	1 7 8 4 7 8	AXTBYT	KU6MY6	3	3.K.C 3.U.V 3.6.T 3.M.C 3.Y.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2246	1459
5403	Ben_Tey	ɔ̀mbú	ɔ ¹ m b u ⁵	rotten (adjective)	pourri (adjectif)	ROTTEN	7 8 4 1 7 8	XTMBYT	U6MPY6	4	4.U.V 4.6.T 4.M.c 4.P.C 4.Y.V 4.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2247	1459
5404	Bunoge	gɔ̀mɛ̀	ɡ ɔ ¹ m ɛ ¹	rotten (adjective)	pourri (adjectif)	ROTTEN	1 7 8 4 7 8	AXTBYT	KU6ME6	5	5.K.C 5.U.V 5.6.T 5.M.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2246	1459
5406	Fulfulde	ɲulu-de	ɲ u l u + d e	rotten	pourri	ROTTEN	4 7 5 7 9 1 7	AXBZ_AX	NYLY_TE	6	6.N.C 6.Y.V 6.L.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	0	2249	1463
5407	Jamsay	ɔ̌y	ɔ ¹⁵ j	rotten (adjective)	pourri (adjectif)	ROTTEN	7 8 6	XTN	U2J	7	7.U.V 7.2.T 7.J.c	3.0 1.0 0.5	0	2250	1462
5408	Jenaama	píŋgí-nā	p i ⁵ ŋ ɡ i ⁵ + n a ³	rotten	pourri	ROTTEN	1 7 8 4 1 7 8 9 4 7 8	AXTMBYT_AXT	PI6NKI6_NA6	8	8.P.C 8.I.V 8.6.T 8.N.c 8.K.C 8.I.V 8.6.T 8._._ 8.N.C 8.A.V 8.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2251	1461
5409	Mombo	ɔ́mbɛ́	ɔ ⁵ m b ɛ ⁵	rotten (adjective)	pourri (adjectif)	ROTTEN	7 8 4 1 7 8	XTMBYT	U6MPE6	9	9.U.V 9.6.T 9.M.c 9.P.C 9.E.V 9.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2247	1459
5410	Najamba	gɔ̀mɔ̂:	ɡ ɔ ¹ m ɔː ⁵¹	rotten (adjective)	pourri (adjectif)	ROTTEN	1 7 8 4 7 8	AXTBYT	KU6MU3	10	10.K.C 10.U.V 10.6.T 10.M.C 10.U.V 10.3.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2246	1459
5411	Nanga	ɔ̀mbí	ɔ ¹ m b i ⁵	rotten (adjective)	pourri (adjectif)	ROTTEN	7 8 4 1 7 8	XTMBYT	U6MPI6	11	11.U.V 11.6.T 11.M.c 11.P.C 11.I.V 11.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2247	1459
5412	Perge_Tegu	ɔ̀mbú	ɔ ¹ m b u ⁵	rotten (adjective)	pourri (adjectif)	ROTTEN	7 8 4 1 7 8	XTMBYT	U6MPY6	13	13.U.V 13.6.T 13.M.c 13.P.C 13.Y.V 13.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2247	1459
5413	Songhai_Senni	fùmbò	f u ¹ m b o ¹	rotten	pourri	ROTTEN	3 7 8 4 1 7 8	AXTMBYT	BY6MPU6	15	15.B.C 15.Y.V 15.6.T 15.M.c 15.P.C 15.U.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2247	1459
5414	Songhai_Kiini	fùmbǒ:	f u ¹ m b oː ¹⁵	rotten	pourri	ROTTEN	3 7 8 4 1 7 8	AXTMBYT	BY6MPU2	14	14.B.C 14.Y.V 14.6.T 14.M.c 14.P.C 14.U.V 14.2.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2247	1459
5415	Tebul_Ure	gɔ́mɛ̀:	ɡ ɔ ⁵ m ɛː ¹	rotten (adjective)	pourri (adjectif)	ROTTEN	1 7 8 4 7 8	AXTBYT	KU6ME6	16	16.K.C 16.U.V 16.6.T 16.M.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2246	1459
5416	Tiranige_Diga	gɔ́mɛ́ sá	ɡ ɔ ⁵ m ɛ ⁵ _ s a ⁵	rotten (adjective)	pourri (adjectif)	ROTTEN	1 7 8 4 7 8 9 3 7 8	AXTBYT_AXT	KU6ME6_SA6	17	17.K.C 17.U.V 17.6.T 17.M.C 17.E.V 17.6.T 17._._ 17.S.C 17.A.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2259	1459
5417	Togo_Kan	ɔ̀mú	ɔ ¹ m u ⁵	rotten (adjective)	pourri (adjectif)	ROTTEN	7 8 4 7 8	XTBYT	U6MY6	18	18.U.V 18.6.T 18.M.C 18.Y.V 18.6.T	3.0 1.0 1.3 3.0 1.0	0	2246	1459
5418	Tommo_So	ɔ́mmáá-dɛ̀	ɔ ⁵ m m aː ⁵ + d ɛ ¹	rotten (adjective)	pourri (adjectif)	ROTTEN	7 8 4 4 7 8 9 1 7 8	XTMBYT_AXT	U6MMA6_TE6	19	19.U.V 19.6.T 19.M.c 19.M.C 19.A.V 19.6.T 19._._ 19.T.C 19.E.V 19.6.T	3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2259	1459
5419	Toro_Tegu	ɔ́rɔ́	ɔ ⁵ r ɔ ⁵	rotten (adjective)	pourri (adjectif)	ROTTEN	7 8 5 7 8	XTBYT	U6RU6	20	20.U.V 20.6.T 20.R.C 20.U.V 20.6.T	3.0 1.0 1.3 3.0 1.0	0	2244	1460
5420	Yanda_Dom	gɔ̌m	ɡ ɔ ¹⁵ m	rotten (adjective)	pourri (adjectif)	ROTTEN	1 7 8 4	AXTN	KU2M	21	21.K.C 21.U.V 21.2.T 21.M.c	1.6 3.0 1.0 0.5	0	2246	1459
5421	Yorno_So	ɔ̀mú	ɔ ¹ m u ⁵	rotten (adjective)	pourri (adjectif)	ROTTEN	7 8 4 7 8	XTBYT	U6MY6	22	22.U.V 22.6.T 22.M.C 22.Y.V 22.6.T	3.0 1.0 1.3 3.0 1.0	0	2246	1459
#
5443	Bambara	bòlí	b o ¹ l i ⁵	run	courir	RUN	1 7 8 5 7 8	AXTBYT	PU6LI6	1	1.P.C 1.U.V 1.6.T 1.L.C 1.I.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2260	1475
5444	Bangime	tìɡɛ̀-rɛ̀	t i ¹ ɡ ɛ ¹ + r ɛ ¹	run	courir	RUN	1 7 8 1 7 8 9 5 7 8	AXTBYT_AXT	TI6KE6_RE6	2	2.T.C 2.I.V 2.6.T 2.K.C 2.E.V 2.6.T 2._._ 2.R.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2261	1468
5445	Bankan_Tey	yɔ̀wɔ́	j ɔ ¹ w ɔ ⁵	run	courir	RUN	6 7 8 6 7 8	AXTBYT	JU6WU6	3	3.J.C 3.U.V 3.6.T 3.W.C 3.U.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2262	1467
5446	Ben_Tey	yɔ̀ɣɔ́	j ɔ ¹ ɣ ɔ ⁵	run	courir	RUN	6 7 8 3 7 8	AXTBYT	JU6GU6	4	4.J.C 4.U.V 4.6.T 4.G.C 4.U.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2262	1467
5447	Bunoge	dú:nì	d uː ⁵ n i ¹	run	courir	RUN	1 7 8 4 7 8	AXTBYT	TY6NI6	5	5.T.C 5.Y.V 5.6.T 5.N.C 5.I.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2264	1474
5448	Fulfulde	doggu-de	d o ɡ ɡ u + d e	run	courir	RUN	1 7 1 1 7 9 1 7	AXMBZ_AX	TUKKY_TE	6	6.T.C 6.U.V 6.K.c 6.K.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5	0	2261	1470
5450	Jamsay	jɔ̀wɔ́	dʒ ɔ ¹ w ɔ ⁵	run	courir	RUN	1 7 8 6 7 8	AXTBYT	TU6WU6	7	7.T.C 7.U.V 7.6.T 7.W.C 7.U.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2264	1466
5451	Jenaama	kə̀	k ə ¹	run	courir	RUN	1 7 8	AXT	KE6	8	8.K.C 8.E.V 8.6.T	1.6 3.0 1.0	0	2267	1473
5452	Mombo	dúgú-rè	d u ⁵ ɡ u ⁵ + r e ¹	run	courir	RUN	1 7 8 1 7 8 9 5 7 8	AXTBYT_AXT	TY6KY6_RE6	9	9.T.C 9.Y.V 9.6.T 9.K.C 9.Y.V 9.6.T 9._._ 9.R.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2261	1468
5453	Najamba	yɔ̀bɛ́	j ɔ ¹ b ɛ ⁵	run	courir	RUN	6 7 8 1 7 8	AXTBYT	JU6PE6	10	10.J.C 10.U.V 10.6.T 10.P.C 10.E.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2262	1467
5454	Nanga	yɔ̀gɔ́	j ɔ ¹ ɡ ɔ ⁵	run	courir	RUN	6 7 8 1 7 8	AXTBYT	JU6KU6	11	11.J.C 11.U.V 11.6.T 11.K.C 11.U.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2262	1467
5455	Penange	dúgú-rè	d u ⁵ ɡ u ⁵ + r e ¹	run	courir	RUN	1 7 8 1 7 8 9 5 7 8	AXTBYT_AXT	TY6KY6_RE6	12	12.T.C 12.Y.V 12.6.T 12.K.C 12.Y.V 12.6.T 12._._ 12.R.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2261	1468
5456	Perge_Tegu	jɔ̀wɔ́	dʒ ɔ ¹ w ɔ ⁵	run	courir	RUN	1 7 8 6 7 8	AXTBYT	TU6WU6	13	13.T.C 13.U.V 13.6.T 13.W.C 13.U.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2264	1466
5457	Songhai_Kiini	zùrù	z u ¹ r u ¹	run	courir	RUN	3 7 8 5 7 8	AXTBYT	SY6RY6	14	14.S.C 14.Y.V 14.6.T 14.R.C 14.Y.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2273	1469
5458	Songhai_Senni	zùrù	z u ¹ r u ¹	run, move fast; run away, flee	courir; se sauver	RUN	3 7 8 5 7 8	AXTBYT	SY6RY6	15	15.S.C 15.Y.V 15.6.T 15.R.C 15.Y.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2273	1469
5459	Tebul_Ure	zòbɔ́	z o ¹ b ɔ ⁵	run	courir	RUN	3 7 8 1 7 8	AXTBYT	SU6PU6	16	16.S.C 16.U.V 16.6.T 16.P.C 16.U.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2273	1466
5460	Tiranige_Diga	dú:rú-yó	d uː ⁵ r u ⁵ + j o ⁵	run	courir	RUN	1 7 8 5 7 8 9 6 7 8	AXTBYT_AXT	TY6RY6_JU6	17	17.T.C 17.Y.V 17.6.T 17.R.C 17.Y.V 17.6.T 17._._ 17.J.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2261	1472
5461	Togo_Kan	jɔ̀wɔ́	dʒ ɔ ¹ w ɔ ⁵	run	courir	RUN	1 7 8 6 7 8	AXTBYT	TU6WU6	18	18.T.C 18.U.V 18.6.T 18.W.C 18.U.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2264	1466
5462	Tommo_So	jɔ̀bɔ́	dʒ ɔ ¹ b ɔ ⁵	run	courir	RUN	1 7 8 1 7 8	AXTBYT	TU6PU6	19	19.T.C 19.U.V 19.6.T 19.P.C 19.U.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2264	1466
5463	Toro_Tegu	zɔ̌w	z ɔ ¹⁵ w	run	courir	RUN	3 7 8 6	AXTN	SU2W	20	20.S.C 20.U.V 20.2.T 20.W.c	1.6 3.0 1.0 0.5	0	2279	1471
5464	Yanda_Dom	zɔ̀bɔ́	z ɔ ¹ b ɔ ⁵	run	courir	RUN	3 7 8 1 7 8	AXTBYT	SU6PU6	21	21.S.C 21.U.V 21.6.T 21.P.C 21.U.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2273	1466
5465	Yorno_So	jɔ̀bɔ́	dʒ ɔ ¹ b ɔ ⁵	run	courir	RUN	1 7 8 1 7 8	AXTBYT	TU6PU6	22	22.T.C 22.U.V 22.6.T 22.P.C 22.U.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2264	1466
#
5469	Bambara	kɔ̀gɔ́	k ɔ ¹ ɡ ɔ ⁵	salt	sel	SALT	1 7 8 1 7 8	AXTBYT	KU6KU6	1	1.K.C 1.U.V 1.6.T 1.K.C 1.U.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2280	1480
5470	Bangime	ʤɛ́nʤɛ̄	dʒ ɛ ⁵ n dʒ ɛ ³	salt	sel	SALT	1 7 8 4 1 7 8	AXTMBYT	TE6NTE6	2	2.T.C 2.E.V 2.6.T 2.N.c 2.T.C 2.E.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2281	1481
5471	Bankan_Tey	nɛ̌-m	n ɛ ¹⁵ + m	salt	sel	SALT	4 7 8 9 4	AXT_A	NE2_M	3	3.N.C 3.E.V 3.2.T 3._._ 3.M.C	1.6 3.0 1.0 0.0 1.6	0	2282	1477
5472	Ben_Tey	nɛ̌-m	n ɛ ¹⁵ + m	salt	sel	SALT	4 7 8 9 4	AXT_A	NE2_M	4	4.N.C 4.E.V 4.2.T 4._._ 4.M.C	1.6 3.0 1.0 0.0 1.6	0	2282	1477
5473	Bunoge	kómúnù	k o ⁵ m u ⁵ n u ¹	salt	sel	SALT	1 7 8 4 7 8 4 7 8	AXTBYTBYT	KU6MY6NY6	5	5.K.C 5.U.V 5.6.T 5.M.C 5.Y.V 5.6.T 5.N.C 5.Y.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	2284	1479
5475	Fulfulde	mbelɗam	m b e l ɗ a m	salt	sel	SALT	4 1 7 5 1 7 4	ACYMBYN	MPELTAM	6	6.M.C 6.P.C 6.E.V 6.L.c 6.T.C 6.A.V 6.M.c	2.0 1.5 1.3 1.1 1.75 1.3 0.8	0	2285	1482
5476	Jamsay	nɛ̌m	n ɛ ¹⁵ m	salt	sel	SALT	4 7 8 4	AXTN	NE2M	7	7.N.C 7.E.V 7.2.T 7.M.c	1.6 3.0 1.0 0.5	0	2286	1476
5477	Jenaama	kùwɔ̀	k u ¹ w ɔ ¹	salt	sel	SALT	1 7 8 6 7 8	AXTBYT	KY6WU6	8	8.K.C 8.Y.V 8.6.T 8.W.C 8.U.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2280	1483
5478	Mombo	nêwⁿ	n e ⁵¹ w̃ ∼	salt	sel	SALT	4 7 8 6 4	AXTLN	NE3W9	9	9.N.C 9.E.V 9.3.T 9.W.c 9.9.c	1.6 3.0 1.0 1.1 0.5	0	2286	1476
5479	Najamba	nɛ̌mgó	n ɛ ¹⁵ m ɡ o ⁵	salt	sel	SALT	4 7 8 4 1 7 8	AXTMBYT	NE2MKU6	10	10.N.C 10.E.V 10.2.T 10.M.c 10.K.C 10.U.V 10.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2286	1476
5480	Nanga	nɛ̀:mí	n ɛː ¹ m i ⁵	salt	sel	SALT	4 7 8 4 7 8	AXTBYT	NE6MI6	11	11.N.C 11.E.V 11.6.T 11.M.C 11.I.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2286	1476
5481	Penange	nɛ̀m	n ɛ ¹ m	salt	sel	SALT	4 7 8 4	AXTN	NE6M	12	12.N.C 12.E.V 12.6.T 12.M.c	1.6 3.0 1.0 0.5	0	2286	1476
5482	Perge_Tegu	nɛ̌m	n ɛ ¹⁵ m	salt	sel	SALT	4 7 8 4	AXTN	NE2M	13	13.N.C 13.E.V 13.2.T 13.M.c	1.6 3.0 1.0 0.5	0	2286	1476
5483	Songhai_Senni	kìrò	k i ¹ r o ¹	salt	sel	SALT	1 7 8 5 7 8	AXTBYT	KI6RU6	15	15.K.C 15.I.V 15.6.T 15.R.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2280	1478
5484	Songhai_Kiini	kìrì	k i ¹ r i ¹	salt	sel	SALT	1 7 8 5 7 8	AXTBYT	KI6RI6	14	14.K.C 14.I.V 14.6.T 14.R.C 14.I.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2280	1478
5485	Tebul_Ure	nèmé	n e ¹ m e ⁵	salt	sel	SALT	4 7 8 4 7 8	AXTBYT	NE6ME6	16	16.N.C 16.E.V 16.6.T 16.M.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2286	1476
5486	Tiranige_Diga	nɛ́wⁿ	n ɛ ⁵ w̃ ∼	salt	sel	SALT	4 7 8 6 4	AXTLN	NE6W9	17	17.N.C 17.E.V 17.6.T 17.W.c 17.9.c	1.6 3.0 1.0 1.1 0.5	0	2286	1476
5487	Togo_Kan	mɛ̌:	m ɛː ¹⁵	salt	sel	SALT	4 7 8	AXT	ME2	18	18.M.C 18.E.V 18.2.T	1.6 3.0 1.0	0	2297	1484
5488	Tommo_So	nɛ̌m	n ɛ ¹⁵ m	salt	sel	SALT	4 7 8 4	AXTN	NE2M	19	19.N.C 19.E.V 19.2.T 19.M.c	1.6 3.0 1.0 0.5	0	2286	1476
5489	Toro_Tegu	nɛ̌ŋ	n ɛ ¹⁵ ŋ	salt	sel	SALT	4 7 8 4	AXTN	NE2N	20	20.N.C 20.E.V 20.2.T 20.N.c	1.6 3.0 1.0 0.5	0	2286	1476
5490	Yanda_Dom	nɛ̀m	n ɛ ¹ m	salt	sel	SALT	4 7 8 4	AXTN	NE6M	21	21.N.C 21.E.V 21.6.T 21.M.c	1.6 3.0 1.0 0.5	0	2286	1476
5491	Yorno_So	nɛ̌m	n ɛ ¹⁵ m	salt	sel	SALT	4 7 8 4	AXTN	NE2M	22	22.N.C 22.E.V 22.2.T 22.M.c	1.6 3.0 1.0 0.5	0	2286	1476
#
5496	Bambara	cɛⁿ cɛⁿ	tʃ ɛ̃ ∼ _ tʃ ɛ̃ ∼	sand, sandy soil	sable/sand	SAND	1 7 4 9 1 7 4	AXN_AXN	TE9_TE9	1	1.T.C 1.E.V 1.9.c 1._._ 1.T.C 1.E.V 1.9.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	0	2298	1488
5497	Bangime	ɲíímbɛ̀	ɲ iː ⁵ m b ɛ ¹	sand	sable	SAND	4 7 8 4 1 7 8	AXTMBYT	NI6MPE6	2	2.N.C 2.I.V 2.6.T 2.M.c 2.P.C 2.E.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2299	1497
5498	Bankan_Tey	sùmbày bú:rù	s u ¹ m b a ¹ j _ b uː ⁵ r u ¹	sand, sandy soil	sable, sol sableux	SAND	3 7 8 4 1 7 8 6 9 1 7 8 5 7 8	AXTMBYTN_AXTBYT	SY6MPA6J_PY6RY6	3	3.S.C 3.Y.V 3.6.T 3.M.c 3.P.C 3.A.V 3.6.T 3.J.c 3._._ 3.P.C 3.Y.V 3.6.T 3.R.C 3.Y.V 3.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2300	1495
5499	Ben_Tey	sùmòy-sô:	s u ¹ m o ¹ j + s oː ⁵¹	sand, sandy soil	sable, sol sableux	SAND	3 7 8 4 7 8 6 9 3 7 8	AXTBYTN_AXT	SY6MU6J_SU3	4	4.S.C 4.Y.V 4.6.T 4.M.C 4.U.V 4.6.T 4.J.c 4._._ 4.S.C 4.U.V 4.3.T	1.6 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	2300	1485
5500	Bunoge	só:njà	s oː ⁵ n dʒ a ¹	sand, sandy soil	sable, sol sableux	SAND	3 7 8 4 1 7 8	AXTMBYT	SU6NTA6	5	5.S.C 5.U.V 5.6.T 5.N.c 5.T.C 5.A.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2302	1486
5502	Fulfulde	njaareendi	n dʒ a a r e e n d i	sand	sable	SAND	4 1 7 7 5 7 7 4 1 7	ACYYBYYMBZ	NTAAREENTI	6	6.N.C 6.T.C 6.A.V 6.A.V 6.R.C 6.E.V 6.E.V 6.N.c 6.T.C 6.I.V	2.0 1.5 1.3 1.3 1.75 1.3 1.3 1.1 1.75 0.8	0	2303	1496
5504	Jamsay	sì sɔ̌m	s i ¹ _ s ɔ ¹⁵ m	sand, sandy soil	sable, sol sableux	SAND	3 7 8 9 3 7 8 4	AXT_AXTN	SI6_SU2M	7	7.S.C 7.I.V 7.6.T 7._._ 7.S.C 7.U.V 7.2.T 7.M.c	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.5	0	2304	1485
5505	Jenaama	sɔ̀ⁿ sɔ̀ⁿ	s ɔ ¹ ∼ _ s ɔ ¹ ∼	sand	sable	SAND	3 7 8 4 9 3 7 8 4	AXTN_AXTN	SU69_SU69	8	8.S.C 8.U.V 8.6.T 8.9.c 8._._ 8.S.C 8.U.V 8.6.T 8.9.c	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0 0.5	0	2304	1485
5506	Mombo	sóyndà	s o ⁵ j n d a ¹	sand, sandy soil	sable, sol sableux	SAND	3 7 8 6 4 1 7 8	AXTLMBYT	SU6JNTA6	9	9.S.C 9.U.V 9.6.T 9.J.c 9.N.c 9.T.C 9.A.V 9.6.T	1.6 3.0 1.0 1.1 1.1 1.3 3.0 1.0	0	2302	1486
5507	Najamba	sɔ̀ⁿn ɛ́ndɛ̀	s ɔ ¹ ∼ n _ ɛ ⁵ n d ɛ ¹	sand, sandy soil	sable, sol sableux	SAND	3 7 8 4 4 9 7 8 4 1 7 8	AXTLN_XTMBYT	SU69N_E6NTE6	10	10.S.C 10.U.V 10.6.T 10.9.c 10.N.c 10._._ 10.E.V 10.6.T 10.N.c 10.T.C 10.E.V 10.6.T	1.6 3.0 1.0 1.1 0.5 0.0 3.0 1.0 1.1 1.3 3.0 1.0	0	2307	1494
5508	Nanga	sɔ̀:mbɔ̀ sɛ́:rⁿɛ̀	s ɔː ¹ m b ɔ ¹ _ s ɛː ⁵ r̃ ∼ ɛ ¹	sand, sandy soil	sable, sol sableux	SAND	3 7 8 4 1 7 8 9 3 7 8 5 4 7 8	AXTMBYT_AXTMBYT	SU6MPU6_SE6R9E6	11	11.S.C 11.U.V 11.6.T 11.M.c 11.P.C 11.U.V 11.6.T 11._._ 11.S.C 11.E.V 11.6.T 11.R.c 11.9.C 11.E.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2300	1493
5509	Penange	sòyndà	s o ¹ j n d a ¹	sand, sandy soil	sable, sol sableux	SAND	3 7 8 6 4 1 7 8	AXTLMBYT	SU6JNTA6	12	12.S.C 12.U.V 12.6.T 12.J.c 12.N.c 12.T.C 12.A.V 12.6.T	1.6 3.0 1.0 1.1 1.1 1.3 3.0 1.0	0	2302	1486
5510	Perge_Tegu	sù sǔm	s u ¹ _ s u ¹⁵ m	sand, sandy soil	sable, sol sableux	SAND	3 7 8 9 3 7 8 4	AXT_AXTN	SY6_SY2M	13	13.S.C 13.Y.V 13.6.T 13._._ 13.S.C 13.Y.V 13.2.T 13.M.c	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.5	0	2304	1485
5511	Songhai_Senni	dèy sàsò	d e ¹ j _ s a ¹ s o ¹	sand, sandy soil	sable, terrain sablonneux	SAND	1 7 8 6 9 3 7 8 3 7 8	AXTN_AXTBYT	TE6J_SA6SU6	15	15.T.C 15.E.V 15.6.T 15.J.c 15._._ 15.S.C 15.A.V 15.6.T 15.S.C 15.U.V 15.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2298	1491
5512	Songhai_Kiini	dám dá:sú	d a ⁵ m _ d aː ⁵ s u ⁵	sand	sable	SAND	1 7 8 4 9 1 7 8 3 7 8	AXTN_AXTBYT	TA6M_TA6SY6	14	14.T.C 14.A.V 14.6.T 14.M.c 14._._ 14.T.C 14.A.V 14.6.T 14.S.C 14.Y.V 14.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2298	1492
5514	Tebul_Ure	sɔ̀l mɔ́	s ɔ ¹ l _ m ɔ ⁵	sand, sandy soil	sable, sol sableux	SAND	3 7 8 5 9 4 7 8	AXTN_AXT	SU6L_MU6	16	16.S.C 16.U.V 16.6.T 16.L.c 16._._ 16.M.C 16.U.V 16.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	2304	1487
